reaction_1_Keq	reaction_1_KmP	reaction_1_KmS	reaction_1_Vmf	reaction_2_Hexokinase_KiGlc6P	reaction_2_Hexokinase_KmATP	reaction_2_Hexokinase_KmGlucose	reaction_2_Hexokinase_Vmf	reaction_3_HPI_Keq	reaction_3_HPI_Ki1	reaction_3_HPI_Ki2	reaction_3_HPI_Ki3	reaction_3_HPI_Kmp	reaction_3_HPI_Kms	reaction_3_HPI_Vmf	reaction_4_KADP	reaction_4_KFru16BP	reaction_4_KaFru26BP	reaction_4_KiATP	reaction_4_KiCIT	reaction_4_KmATP	reaction_4_KmFru6P	reaction_4_L	reaction_4_Vm	reaction_4_alpha	reaction_4_beta	reaction_4_keq	reaction_5_Aldolase_Keq	reaction_5_Aldolase_Kmp	reaction_5_Aldolase_Kmq	reaction_5_Aldolase_Kms	reaction_5_Aldolase_Vmf	reaction_6_TPI_Keq	reaction_6_TPI_KmP	reaction_6_TPI_KmS	reaction_6_TPI_Vmf	reaction_7_GAPDH_KA	reaction_7_GAPDH_KB	reaction_7_GAPDH_KC	reaction_7_GAPDH_KP	reaction_7_GAPDH_KQ	reaction_7_GAPDH_Keq	reaction_7_GAPDH_Vmf	reaction_8_PGK_Ka	reaction_8_PGK_Kb	reaction_8_PGK_Keq	reaction_8_PGK_Kp	reaction_8_PGK_Kq	reaction_8_PGK_Vmf	reaction_9_PGAM_Keq	reaction_9_PGAM_KmP	reaction_9_PGAM_KmS	reaction_9_PGAM_Vmf	reaction_10_Enolase_Keq	reaction_10_Enolase_KmP	reaction_10_Enolase_KmS	reaction_10_Enolase_Vmf	reaction_11_KADP	reaction_11_KATP	reaction_11_KPEP	reaction_11_KPYR	reaction_11_KaF16BP	reaction_11_KaSer	reaction_11_Keq	reaction_11_KiATP	reaction_11_L	reaction_11_Vm	reaction_12_LDH_Ka	reaction_12_LDH_Kb	reaction_12_LDH_Keq	reaction_12_LDH_Kp	reaction_12_LDH_Kq	reaction_12_LDH_Vmf	reaction_13_KcatC	reaction_13_KmP	reaction_13_Kms	reaction_13_SerC	reaction_14_KcatB	reaction_14_KmP	reaction_14_Kms	reaction_14_SerB	reaction_15_KcatD	reaction_15_KmP	reaction_15_Kms	reaction_15_SerD	reaction_16_MCT_Keq	reaction_16_MCT_KmP	reaction_16_MCT_KmS	reaction_16_MCT_Vmf	reaction_17_k1	reaction_17_k2	reaction_18_k1	reaction_22_v	reaction_25_PDH_KcatA	reaction_25_PDH_KiSER	reaction_25_PDH_KmP	reaction_25_PDH_Kms	reaction_25_PDH_SerA	AK_k1	AK_k2	MPM_K	MPM_Keq	SERout_k1	SERout_k2	GLYout_k1	GLYout_k2	TK_v	PGLM_PGLM_Keq	PGLM_PGLM_Kmp	PGLM_PGLM_Kms	PGLM_PGLM_Vmax	UPP_Keq	UPP_KmA	UPP_KmB	UPP_KmP	UPP_KmQ	UPP_Vmax	GS_GS	GS_Kcat	GS_KprATP	GS_KptATP	GS_KrATP	GS_KrGlc6P	GS_KtATP	GS_KtGlc6P	GS_Kudpg	GS_L	GS_n	GP_GP_KGlyb	GP_GP_KGlyf	GP_GP_Keq	GP_GP_KiGlc1P	GP_GP_KiGlyb	GP_GP_KiGlyf	GP_GP_Kipi	GP_GP_Kpi	GP_GP_Vmaxf	PPASE_PPASE_Km	PPASE_PPASE_V	NDK_NDK_Keq	NDK_NDK_KmADP	NDK_NDK_KmATP	NDK_NDK_KmUDP	NDK_NDK_KmUTP	NDK_NDK_Vmax	
0.948127	8.2808	8.47583	0.0151506	0.267889	0.991802	0.371389	0.0222745	0.540581	0.000795156	0.0213499	0.0835431	0.0278837	0.372694	0.172341	2.86894	7.75606	0.00106581	2.05923	6.16801	0.0300071	1.02688	5.09786	0.00404901	0.540341	1.61136	719.988	0.0925478	0.520004	0.389773	0.00264383	0.140936	0.0504274	0.397929	0.595416	2.42355	0.0269154	0.0394548	3.97556	0.0126557	0.011283	0.0650173	2.59238	0.000700566	0.119203	2513.54	0.0420496	0.0821805	14.9287	0.18235	0.412026	0.324102	1.66037	4.51349	0.509807	0.139994	0.470389	0.253798	0.518479	0.167695	0.741217	0.000136239	3.07657	503802	0.348956	2.32855	4.62633	0.298843	0.104811	22830	4.81798	3.88148	3.43869	1.93999	0.0428656	0.0624985	0.0987467	2.31309	0.145887	0.0354064	0.2544	17.6566	1.11609	0.0913275	0.103383	0.986983	2.14556	5.37345	2.745	109886	1001.94	0.00297127	0.000116626	0.512101	0.00317168	0.00479364	1.28636	1.20363	1.02303	2.13677	0.0142381	6.87501e+08	3.61009	3.20683	3.87785	2.39488	9.66712e-05	17.929	0.00920888	0.0461047	2511.15	0.21301	1.01696	0.436827	0.062728	0.365064	236.494	0.003	799.86	14.5467	6.96155	3.86894	0.0776193	2.11508	0.249113	0.678874	0.242359	4	0.170732	2.5171	0.581577	10.2087	2.98148	10.9081	4.32544	4.46702	31.1908	0.99426	0.856214	0.73704	0.0497285	1.4068	0.181173	32.1091	5.77401e-06	
1.04376	8.73323	5.59527	0.020428	0.213758	0.806038	0.37183	0.0337534	0.451746	0.000941274	0.0161843	0.0825092	0.0550236	0.373095	0.168995	1.21808	12.5726	0.00102713	2.1138	11.8182	0.0284978	0.77683	6.20075	0.0019166	0.397578	1.24413	725.683	0.0671144	0.654437	0.378799	0.00279215	0.236643	0.0455183	0.399008	0.597992	2.49794	0.0189757	0.0414787	3.97658	0.0103262	0.00765529	0.0723708	1.3395	0.000576325	0.106204	2653.03	0.0437931	0.115779	14.8221	0.169869	0.35149	0.428362	2.81229	3.30542	0.461275	0.311379	0.366661	0.234331	0.614872	0.201187	0.314048	0.000227644	4.76978	50006.4	0.222374	2.13085	3.30333	0.360643	0.11329	24985.2	2.41751	3.90374	2.66085	1.671	0.034772	0.0562527	0.0941436	4.46349	0.143223	0.0351637	0.230658	20.697	0.609143	0.628836	0.117223	0.971687	6.10512	2.95677	2.60045	103225	472.139	0.00471874	8.52147e-05	0.456615	0.00424918	0.00317116	1.08625	1.18086	0.99053	2.38239	0.00859316	6.82896e+08	5.07372	5.47617	0.808745	5.24577	8.33108e-05	17.3111	0.00977218	0.0440174	2276.72	0.144056	1.00968	0.430502	0.0624883	0.400665	207.506	0.003	624.306	16.7531	2.72335	5.35055	0.0675931	3.72651	0.205193	0.52903	0.438023	4	0.10715	1.11031	0.148527	8.83604	4.36549	16.4884	5.25955	3.32984	30.9023	0.567805	0.411702	2.4781	0.0364946	1.60945	0.178658	12.8995	1.2407e-05	
0.913706	8.78418	6.26635	0.0116837	0.240179	0.865569	0.369612	0.0296353	0.465519	0.000776714	0.0209701	0.0685078	0.0773543	0.401151	0.16994	0.530216	10.9356	0.000742461	1.94498	10.8411	0.0295852	0.521826	10.7088	0.00319308	0.329158	1.14689	749.68	0.068235	0.557268	0.383469	0.00268775	0.216042	0.0427021	0.404618	0.592812	2.29433	0.0168961	0.0330862	4.04888	0.014093	0.00936273	0.0736759	1.37127	0.000439982	0.155407	2668.61	0.0667569	0.142332	12.6579	0.176299	0.262861	0.411416	1.14662	3.41431	0.233612	0.118666	0.500258	0.224648	0.482709	0.187201	0.301969	0.000508009	4.81234	56641	0.178111	2.57078	3.10969	0.173574	0.0975375	23402.8	7.36353	4.12482	4.97651	1.78422	0.0362658	0.0770527	0.100207	3.30852	0.172849	0.0355569	0.226085	18.4824	1.04472	0.122895	0.12376	1.01594	5.37311	4.82948	2.06979	75363.8	590.212	0.00274162	0.00012487	0.505605	0.00410328	0.00432021	1.1614	1.18974	0.96042	2.25647	0.00991421	6.91286e+08	5.40629	4.25878	11.5431	3.47877	8.84639e-05	17.9525	0.0114921	0.0428561	2757.21	0.205671	1.00592	0.418144	0.0627926	0.355968	213.231	0.003	1080.96	8.92722	4.52262	4.57895	0.0700897	1.78354	0.299794	0.508274	0.302815	4	0.106383	2.06777	0.545429	9.42535	4.63602	16.6385	7.58696	2.92751	31.3518	1.42443	0.140481	0.799364	0.0392387	1.21712	0.175007	23.9966	8.69463e-06	
0.9862	16.627	11.466	0.0115233	0.26549	0.815723	0.366956	0.0201171	0.484914	0.000954384	0.0183639	0.0859238	0.083098	0.367854	0.173119	1.11271	19.9187	0.0010478	2.0612	4.63632	0.0277499	0.684429	17.0496	0.00315205	0.779687	0.796483	758.017	0.0651999	0.388408	0.388322	0.00162882	0.163987	0.063565	0.386082	0.59422	1.54298	0.0384547	0.0308914	3.8173	0.0144557	0.00997326	0.0697659	2.06691	0.00076094	0.132972	2842.59	0.031481	0.139115	7.37615	0.143238	0.189825	0.283827	0.390993	6.2759	0.787298	0.126784	0.332159	0.289648	0.546546	0.191265	3.48374	0.000275805	6.24409	66225.7	0.368353	2.13727	4.03807	0.104254	0.0924908	40150.3	5.01815	4.03138	4.34848	1.7271	0.0346491	0.0244149	0.102478	1.49893	0.159244	0.0369152	0.24305	21.7005	0.584397	0.178766	0.114059	0.99151	3.8707	7.33395	2.4786	159028	432.048	0.00386045	7.35012e-05	0.569186	0.00421111	0.0032048	1.20722	1.1379	0.971222	2.24964	0.0146477	6.70453e+08	3.43384	2.80211	6.05805	3.63943	0.000101304	18.214	0.0103062	0.0539031	2190.8	0.171952	0.945869	0.459173	0.0625093	0.354975	191.653	0.003	1369.78	11.2339	3.22749	5.58287	0.0802709	2.85038	0.211384	0.724787	0.165465	4	0.131932	2.13341	0.200289	6.64705	9.5534	22.0603	5.97467	3.5701	32.2848	2.09775	0.223375	0.642369	0.0439487	1.66504	0.180416	13.9192	5.92811e-06	
1.02218	8.09148	6.90875	0.0164586	0.302884	0.736273	0.371414	0.0176105	0.468487	0.000780165	0.0121899	0.0629112	0.0938195	0.427832	0.16238	1.20992	6.93629	0.000834127	1.9163	6.0748	0.030434	1.33422	3.16428	0.00426267	0.387566	1.25995	808.683	0.0792017	0.811948	0.390027	0.00222526	0.149385	0.0544413	0.409582	0.589533	2.2503	0.0181771	0.0386174	3.81993	0.0221279	0.0115076	0.0755912	1.81007	0.000360052	0.111804	2194.69	0.0673151	0.119276	15.0183	0.16182	0.165778	0.724008	1.19338	4.94008	0.408188	0.178943	0.244266	0.250115	0.660865	0.162843	16.4812	0.000144982	4.42097	58236.4	0.175707	2.19535	4.42945	0.0839437	0.0900659	38599.3	5.2594	4.09145	3.14035	1.56245	0.0374844	0.078988	0.103248	1.11981	0.166669	0.0343412	0.233717	18.3393	0.957319	0.373821	0.121355	1.04016	3.13125	4.99343	2.44111	91570.1	445.68	0.00466413	0.000119238	0.455669	0.00471553	0.00303435	1.21604	1.065	0.984199	2.29037	0.00772163	6.36413e+08	7.53804	3.6887	3.83327	2.75655	0.000100901	18.1039	0.012162	0.0364359	2172.31	0.213581	0.883543	0.354186	0.0630774	0.391232	197.825	0.003	1212.19	8.97113	4.79133	6.06902	0.0710317	1.99546	0.215104	0.90651	0.340856	4	0.186421	1.91901	0.914885	9.25959	7.97295	14.7555	5.83252	3.71802	31.0203	0.80038	0.921214	0.346683	0.0648025	1.75455	0.152052	28.359	4.97177e-06	
1.0488	5.97664	8.39213	0.0133907	0.305963	0.880022	0.371033	0.0170396	0.450809	0.000863557	0.0149601	0.0759089	0.0550588	0.434229	0.170374	1.37833	15.5756	0.00092911	2.08207	2.76321	0.0280018	1.08611	5.30001	0.00577173	0.863062	1.3516	711.283	0.106478	0.656621	0.382948	0.00299819	0.206706	0.0550956	0.460129	0.574988	1.51783	0.0227779	0.0355027	4.01788	0.0163514	0.0109057	0.0711575	1.84262	0.000354925	0.154432	3442.8	0.0615004	0.101625	12.3357	0.189052	0.0626072	0.220639	1.57474	5.50093	0.189901	0.15761	0.534034	0.24097	0.54252	0.16709	1.8896	0.00016264	5.11614	80474.7	0.155424	2.3419	1.73869	0.277847	0.0678799	42322.4	7.08085	3.88273	3.28996	2.12307	0.0295467	0.0295994	0.10368	3.67421	0.159378	0.0359879	0.252565	14.9909	1.17458	0.161026	0.120385	1.01309	2.93475	3.79792	3.01199	154618	798.957	0.00377169	9.60408e-05	0.566487	0.00417354	0.00282699	1.17101	1.18859	0.979053	2.1814	0.00864384	5.88253e+08	8.84823	8.2157	1.86655	5.34295	9.88945e-05	18.2865	0.0113735	0.0483885	1889.87	0.209812	0.964595	0.505785	0.0637912	0.396906	195.946	0.003	1348.74	15.7235	5.20799	3.66793	0.0513745	2.86416	0.221355	0.615884	0.30002	4	0.125907	1.44014	0.355206	8.72784	6.77954	13.4493	3.65304	2.55129	31.0057	1.18309	0.173914	1.32697	0.0573863	1.42828	0.141228	24.4681	8.78606e-06	
0.956195	13.7002	19.8675	0.0104782	0.225444	0.710959	0.372927	0.017988	0.484108	0.000835743	0.0154037	0.073993	0.0984035	0.413559	0.164171	1.50765	12.6622	0.00107558	1.83512	6.10346	0.0315649	1.33687	1.85617	0.00258356	0.51873	1.4486	503.365	0.124247	0.484822	0.372531	0.00271717	0.296253	0.0563272	0.387241	0.593299	3.1555	0.0269661	0.0361956	4.17969	0.0104689	0.0142606	0.0700112	1.2347	0.00055874	0.131452	2546.13	0.023787	0.11121	23.3005	0.178416	0.277551	0.284732	1.03371	7.17948	0.151159	0.171353	0.280652	0.247545	0.577302	0.180597	1.90536	0.000307823	2.86663	487187	0.313376	2.34917	3.34578	0.355658	0.104469	46897	6.07289	3.88596	3.06333	1.64815	0.0351662	0.0511396	0.0953661	3.25245	0.139842	0.03709	0.237629	20.644	1.11028	0.115495	0.11943	1.02133	4.10819	6.37294	3.26143	111424	370.536	0.00352899	0.000154593	0.520518	0.00419724	0.00362936	1.28606	1.08421	0.992065	2.25735	0.0106164	6.77207e+08	2.97972	8.84103	3.40191	2.48688	9.07137e-05	18.3206	0.0101073	0.0376526	2204.88	0.170381	1.1904	0.396754	0.0622838	0.366626	206.626	0.003	697.564	17.6389	3.57691	7.50512	0.093019	2.77974	0.335035	0.503198	0.336182	4	0.142144	1.61678	0.141488	14.2616	3.82749	13.5633	6.26425	3.60933	32.7576	1.07483	0.328555	0.864268	0.0868574	1.27484	0.175073	28.2795	1.08402e-05	
1.03315	11.1431	14.6329	0.0241854	0.330543	0.914179	0.375643	0.0196978	0.493645	0.000871609	0.0162415	0.100645	0.0277633	0.450107	0.172417	1.27656	13.0917	0.00103644	2.04319	7.09446	0.0275347	1.09376	6.59033	0.0050983	1.31111	1.52301	556.286	0.080098	0.468525	0.375766	0.00208319	0.203502	0.0483729	0.419483	0.584383	1.64583	0.0108657	0.0329217	4.13063	0.00985892	0.00696044	0.0654194	2.28468	0.000524921	0.10853	4280.28	0.0447295	0.13226	11.3471	0.143886	0.157679	0.613098	0.696353	6.4232	0.787725	0.169336	0.492144	0.224814	0.608176	0.181703	0.866643	0.000375914	5.33168	408078	0.128094	2.28302	2.70555	0.342955	0.0893828	39079.1	3.64334	4.08833	2.82017	1.4989	0.0388198	0.113424	0.102383	1.56833	0.132924	0.0358476	0.244197	20.3813	0.842034	0.24921	0.121765	0.982401	6.85263	7.17955	1.88296	47413.2	484.873	0.00452413	6.55521e-05	0.563925	0.00336747	0.00334698	1.12546	1.17016	1.06765	2.28674	0.0093474	6.73174e+08	3.26091	7.90698	5.03896	7.24968	9.41753e-05	18.8118	0.0115211	0.0420949	2004.94	0.258279	1.00677	0.382255	0.0629306	0.342707	165.451	0.003	709.975	8.17626	4.19011	5.75355	0.0757572	1.33458	0.285128	0.781338	0.254882	4	0.225044	1.29418	0.596316	8.70976	5.03389	13.7667	6.26673	4.05222	33.1953	0.502362	0.534355	0.627808	0.102001	1.65211	0.142214	19.1312	4.23818e-06	
1.02295	15.3028	4.06931	0.019314	0.12852	0.841549	0.373323	0.0159629	0.464236	0.000800154	0.00973507	0.0723151	0.0473949	0.446139	0.173693	0.590752	17.1452	0.00103279	1.90581	5.37167	0.0284618	2.70801	1.74921	0.00380269	1.11429	1.12319	425.859	0.0695358	0.277338	0.398268	0.00271896	0.185922	0.0435397	0.372626	0.591902	3.1642	0.0266927	0.0321156	3.91614	0.0152928	0.00824757	0.0794628	1.08902	0.000519856	0.105524	1853.07	0.0855378	0.118162	26.0275	0.17461	0.241082	0.541902	0.705115	2.75884	0.762764	0.142443	0.242758	0.238407	0.515784	0.16076	1.45821	0.000265505	4.98215	90504.8	0.226088	2.20947	3.34284	0.627535	0.0890659	40137.6	6.4141	4.05785	3.54718	1.7654	0.0376209	0.0715988	0.0935183	1.23743	0.179507	0.035383	0.274107	16.5951	0.557954	0.277333	0.116301	0.884223	3.81786	5.97973	3.26714	50762	1153.09	0.00284968	8.74909e-05	0.604965	0.00404214	0.00315165	1.1774	1.09928	0.975942	2.16301	0.00874593	6.83176e+08	3.14867	4.60663	5.29714	5.97496	8.81903e-05	17.4597	0.010868	0.0410075	2062.79	0.16863	0.890849	0.41475	0.0631329	0.418825	204.172	0.003	643.238	11.8144	4.7465	3.84761	0.0603774	3.97461	0.247451	1.09538	0.295971	4	0.150895	1.88209	0.195693	9.19816	2.54578	16.2637	5.59505	5.64827	33.2266	0.795943	0.602306	0.747855	0.0671013	1.698	0.18428	12.8875	1.24982e-05	
0.968184	13.2666	11.9392	0.0209321	0.184397	0.984093	0.370602	0.0157837	0.468581	0.000795299	0.0151081	0.096489	0.0461736	0.417049	0.176369	1.03934	7.14	0.000952074	1.96981	13.487	0.0294562	1.08867	1.75342	0.00399492	0.447553	1.19874	435.178	0.0725136	0.635813	0.381057	0.00179393	0.128808	0.0437536	0.404727	0.596313	2.76177	0.0133055	0.0329392	3.93238	0.0133318	0.0110412	0.0748241	2.34182	0.000575241	0.152743	1675.6	0.0507311	0.086786	19.7493	0.195299	0.218488	0.335502	1.44972	2.704	0.205098	0.172387	0.292406	0.220531	0.4871	0.178444	6.52122	0.000263717	3.40471	746765	0.147178	2.34657	2.67024	0.764664	0.0918747	39410.6	8.88474	4.00847	3.58231	2.06504	0.0371932	0.046621	0.108725	1.5273	0.162587	0.0358072	0.257012	21.5614	0.906084	0.326457	0.116391	0.986598	3.59543	3.12101	2.01947	160013	409.263	0.00396586	7.93899e-05	0.423493	0.0040932	0.00339057	1.27569	1.11666	0.98692	2.29619	0.00809911	6.74527e+08	3.57688	11.5941	4.00913	6.6683	9.92935e-05	17.8535	0.00858553	0.0354931	2107.25	0.317813	0.99979	0.424344	0.0641256	0.41438	269.355	0.003	2014.02	22.2533	4.61403	8.18748	0.0662064	1.30782	0.333875	0.580962	0.433102	4	0.129507	1.83654	0.105743	11.4792	3.71513	20.1529	3.0275	4.43668	31.9399	0.612382	0.441787	1.48026	0.0515706	1.69344	0.186483	14.2352	5.51829e-06	
0.976948	12.2095	16.7262	0.0164672	0.166354	0.808529	0.373768	0.0133328	0.429442	0.000989769	0.0250031	0.0950691	0.0501388	0.39001	0.168665	1.23555	12.9679	0.00100854	2.03706	8.96023	0.0288266	3.44945	10.4465	0.00390555	0.541617	1.25483	670.337	0.0853378	0.462204	0.394711	0.00325559	0.157689	0.0318066	0.376695	0.592129	4.33583	0.0345652	0.0303975	3.87891	0.0145192	0.0098399	0.0739829	1.52494	0.000458613	0.12816	3824.38	0.0481579	0.0996845	11.3693	0.150795	0.231792	0.521376	3.71559	4.27961	0.337449	0.111958	0.506152	0.21633	0.541146	0.186007	1.06813	0.000215437	2.64542	152862	0.162792	2.21323	3.82216	0.353918	0.105646	33683.9	3.19736	3.96014	2.7003	1.77373	0.0340427	0.0416127	0.100729	1.8311	0.150786	0.0355819	0.25395	21.732	0.910138	0.265596	0.114317	0.910987	7.90257	3.09181	2.57224	176705	279.438	0.00394812	8.21139e-05	0.65931	0.00463207	0.00320134	1.59333	1.09184	0.970523	2.02837	0.00559097	6.78011e+08	6.15422	3.09713	4.85482	4.7262	9.02369e-05	18.2068	0.00944761	0.0365722	1843.61	0.254122	0.956395	0.373582	0.0620177	0.389291	244.126	0.003	1050.99	13.9919	4.55788	5.0015	0.0581721	1.57448	0.160695	0.680722	0.316866	4	0.148927	2.61103	0.301401	15.166	3.87687	19.3887	4.03581	4.21128	30.7868	0.671559	0.3566	1.28634	0.0450773	1.27658	0.190417	35.0176	3.73391e-06	
1.01583	10.7359	13.2061	0.0223647	0.205234	0.906384	0.377527	0.0200168	0.406682	0.000947182	0.0125209	0.0717466	0.0576026	0.395786	0.172108	2.12685	8.87482	0.000955655	1.90789	8.38475	0.0295345	0.681093	12.2754	0.00243333	1.24239	1.51936	253.071	0.0721471	0.457362	0.381375	0.00174736	0.255167	0.0519303	0.4029	0.60382	1.8127	0.0220164	0.0284348	4.1325	0.0135071	0.00780817	0.085188	1.08051	0.000619424	0.0904292	2068.66	0.041507	0.0880572	8.26564	0.178716	0.194372	0.340374	2.36332	3.55825	0.400057	0.326244	0.353754	0.208988	0.512091	0.162447	1.51837	0.000562816	3.67454	97312.5	0.180298	2.81297	4.18611	0.210358	0.0623389	36657.4	6.03442	3.9278	3.15472	1.72984	0.0338895	0.0976723	0.0950633	1.83612	0.145548	0.0363829	0.246125	18.7613	0.870548	0.149075	0.11199	0.980244	2.71663	5.40813	2.71895	67325.1	533.432	0.00436749	6.95965e-05	0.800811	0.00384708	0.00283833	1.11192	1.22141	1.03856	2.19573	0.00735061	6.50264e+08	3.90908	3.86592	3.72584	4.12019	0.000107098	18.3232	0.0114949	0.0430692	1914.35	0.208453	0.841376	0.4829	0.063391	0.37302	205.132	0.003	922.591	17.6535	2.55828	5.48152	0.0835384	2.48334	0.274517	0.830701	0.264303	4	0.16144	1.60599	0.369295	10.6395	3.24178	17.7588	5.37188	4.22439	31.3181	0.890252	0.316693	1.22066	0.0625221	1.37243	0.159972	25.7631	4.3126e-06	
1.03707	10.952	5.76389	0.0211785	0.257019	0.628256	0.373552	0.022377	0.497586	0.000865235	0.0129904	0.062035	0.0369029	0.375078	0.169252	0.834232	8.44988	0.00101368	1.81597	5.58216	0.0302863	0.824122	3.72863	0.00251504	0.616489	1.25936	560.459	0.0794439	0.43896	0.37649	0.00242126	0.228344	0.0358674	0.402105	0.598169	2.96722	0.0239888	0.0402939	3.94192	0.00789825	0.0123066	0.0727222	3.15628	0.000462381	0.139186	4865.7	0.0437942	0.101939	4.88574	0.139619	0.191081	0.51183	0.945191	5.75388	0.415881	0.150343	0.277854	0.255551	0.658766	0.163366	1.83545	0.000199497	1.52154	385221	0.128942	2.33853	4.7614	0.176737	0.0740002	29573.6	4.34542	3.85328	4.24633	1.58484	0.0463243	0.0266972	0.103546	2.62426	0.145113	0.0365293	0.240743	21.4958	1.37721	0.288423	0.10493	0.966193	2.60687	2.32461	2.76012	130377	621.531	0.00338702	5.86886e-05	0.508566	0.00392376	0.00384077	1.47602	1.13528	1.01277	2.30152	0.0240003	6.71606e+08	5.71921	10.8069	6.41892	6.11943	9.60345e-05	16.7638	0.0115625	0.0375983	2130.3	0.182907	0.927318	0.362763	0.0631741	0.459852	204.348	0.003	1748.95	24.6498	6.38291	6.34558	0.0933378	3.59848	0.35374	0.52025	0.203232	4	0.171692	1.35886	0.196593	8.21319	2.26558	21.1638	5.04251	2.77346	32.1814	0.819746	0.884387	1.42127	0.0487916	1.08863	0.169609	21.6882	8.85222e-06	
1.09232	9.13343	9.23888	0.0197064	0.255844	0.878577	0.37232	0.0195226	0.463489	0.000755636	0.0182247	0.0733445	0.0294498	0.385491	0.163177	0.361915	16.9677	0.000909968	1.80066	4.92223	0.03165	1.17238	10.8365	0.00241926	0.960999	1.16895	736.971	0.0910823	0.774913	0.383802	0.00211526	0.201779	0.0356804	0.377485	0.593869	3.26239	0.0191647	0.0314049	3.92135	0.0108784	0.00862862	0.0809522	1.83573	0.000452315	0.130765	2633.68	0.0527545	0.104558	6.1597	0.156078	0.278836	0.43789	2.29693	5.08826	0.133337	0.0976972	0.281923	0.302904	0.602349	0.159538	5.39631	0.000345566	1.8267	71056.2	0.183102	2.49368	7.13968	0.597532	0.0763459	30210.4	2.83218	4.09654	4.17504	1.91476	0.0330727	0.0370831	0.0962056	1.30389	0.158664	0.0351455	0.264397	19.5441	0.651882	0.363098	0.120105	1.02524	5.77079	3.55781	2.92864	161329	287.9	0.00292836	7.62872e-05	0.620925	0.00399311	0.00337181	1.15039	1.14799	1.02197	2.23246	0.00713802	5.87346e+08	1.84988	4.854	7.67656	1.7258	8.94138e-05	17.4839	0.0116979	0.0411397	2181.35	0.306914	0.911591	0.403183	0.0626862	0.35608	194.039	0.003	779.747	20.6774	3.80055	3.81777	0.0585686	2.61474	0.213028	0.756257	0.205717	4	0.145746	1.89544	0.649181	12.1275	4.02209	9.99888	8.56308	3.93968	31.547	0.880781	0.206141	2.27129	0.0689006	1.39384	0.199634	13.5791	1.24782e-05	
1.03826	17.7046	7.35764	0.0147618	0.128357	1.11112	0.370178	0.0085301	0.425827	0.00089452	0.00963812	0.0749241	0.0385605	0.400676	0.168843	1.32461	12.442	0.000851054	2.12974	9.62807	0.0268192	1.79966	5.27951	0.00381509	0.647233	1.06659	773.996	0.0655392	0.536592	0.383337	0.00213465	0.198202	0.0627212	0.398573	0.588045	2.6816	0.0222581	0.0303775	4.12343	0.0152649	0.00835272	0.0796629	2.56315	0.000631381	0.106025	3533.57	0.0475673	0.085608	12.5782	0.19858	0.259471	0.206538	1.31838	3.57399	0.680232	0.161093	0.294557	0.236138	0.623363	0.177059	1.43164	0.000396747	2.65465	308491	0.227394	2.3466	2.93967	0.314388	0.0790529	47532.9	3.4814	4.15374	3.37171	1.57406	0.0311673	0.0574674	0.0958939	3.65381	0.154283	0.0355223	0.239804	18.6859	0.754176	0.187701	0.11476	0.995213	5.28803	3.55216	2.41952	369742	394.408	0.00346585	6.46396e-05	0.486476	0.00288564	0.00357734	1.07844	1.14801	0.987327	2.14815	0.00796538	6.19698e+08	3.653	9.65175	5.62923	3.72432	0.000111649	17.3498	0.00982891	0.047649	2245.4	0.21749	0.915975	0.457939	0.0640689	0.355419	169.334	0.003	925.337	12.3528	6.7777	5.87509	0.0551292	2.10159	0.427191	0.47815	0.358559	4	0.17901	1.73595	0.672847	10.9432	5.3437	10.4593	5.25456	4.02626	31.3701	1.06725	0.298885	1.6386	0.0547618	1.48544	0.180802	31.2559	2.84914e-06	
0.995005	6.86043	3.38288	0.0253031	0.221305	0.866821	0.36732	0.0191438	0.471471	0.000924811	0.0233573	0.112957	0.0736969	0.401526	0.170105	0.837287	17.3256	0.00110033	1.93791	8.87672	0.0311442	0.956084	5.67815	0.00281122	0.69796	1.06239	247.232	0.112386	0.574161	0.380086	0.00243527	0.171732	0.0596525	0.389562	0.572461	2.88682	0.0202984	0.0421466	4.14569	0.0137201	0.0138425	0.0697775	1.73587	0.000473455	0.11125	1953.91	0.0470844	0.0857522	7.18949	0.148649	0.131421	0.343087	1.99081	7.53009	0.25074	0.1071	0.484017	0.21236	0.649678	0.160184	1.21306	0.000196029	2.61771	28463.6	0.182697	2.10134	1.18369	0.092479	0.108559	32601.1	3.08436	3.77331	3.36387	1.82417	0.0408841	0.0548708	0.0952293	4.09979	0.133077	0.036638	0.253657	19.506	0.66858	0.300134	0.106455	0.999245	6.824	3.72507	1.91595	410390	452.888	0.00389531	0.000111163	0.4946	0.00308456	0.00343457	1.2068	1.18972	0.995583	2.33451	0.00784969	6.7348e+08	3.29356	3.63325	3.95237	3.59598	9.29915e-05	18.0041	0.0115118	0.0316342	2211.21	0.309683	0.88652	0.407969	0.0627671	0.425031	203.22	0.003	1408.36	19.699	5.30586	4.03946	0.0698726	3.48341	0.287113	0.499215	0.312189	4	0.231681	1.56587	0.368475	10.8141	4.30254	8.94055	3.78038	4.95739	35.2458	1.46095	0.578235	0.25411	0.048256	1.7445	0.191891	12.8867	4.84417e-06	
